,Unnamed: 0,timestamp_posix,temporaryId,latitude,longitude,speed,heading,length,width,position_on_map,x,y,speed_x,speed_y,accel_x,accel_y,ang_speed,radius,steering_angle,steering_angle_rate,sub_group
1797,1797,1623249758.425275,1768009833,33.8601905,-112.1119187,0.0,204.0,4.97,184,inbound,397146.3303008501,3747210.4620577097,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inbound4
1798,1798,1623249758.528663,1768009833,33.8601904,-112.1119188,0.0,204.0,4.97,184,inbound,397146.32093039074,3747210.4510694,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inbound4
1799,1799,1623249758.627172,1768009833,33.8601904,-112.1119188,0.0,204.0,4.97,184,inbound,397146.32093039074,3747210.4510694,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inbound4
1800,1800,1623249758.727959,1768009833,33.8601903,-112.1119189,0.0,204.0,4.97,184,inbound,397146.3115599268,3747210.440081088,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inbound4
1801,1801,1623249758.830343,1768009833,33.8601903,-112.111919,0.0,204.0,4.97,184,inbound,397146.302309376,3747210.440181125,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inbound4
1802,1802,1623249758.931891,1768009833,33.8601904,-112.1119189,0.0,204.0,4.97,184,inbound,397146.3116798376,3747210.451169436,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inbound4
1803,1803,1623249759.027961,1768009833,33.8601904,-112.1119189,0.0,204.0,4.97,184,inbound,397146.3116798376,3747210.451169436,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inbound4
1804,1804,1623249759.125398,1768009833,33.8601904,-112.111919,0.0,204.0,4.97,184,inbound,397146.3024292869,3747210.451269473,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inbound4
1805,1805,1623249759.22282,1768009833,33.8601904,-112.111919,0.0,204.0,4.97,184,inbound,397146.3024292869,3747210.451269473,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inbound4
1806,1806,1623249759.322867,1768009833,33.8601903,-112.111919,0.0,204.0,4.97,184,inbound,397146.302309376,3747210.440181125,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inbound4
1807,1807,1623249759.425521,1768009833,33.8601903,-112.1119191,0.0,204.0,4.97,184,inbound,397146.2930588253,3747210.440281162,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inbound4
1808,1808,1623249759.519724,1768009833,33.8601904,-112.111919,0.0,204.0,4.97,184,inbound,397146.3024292869,3747210.451269473,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inbound4
1809,1809,1623249759.619734,1768009833,33.8601904,-112.111919,0.0,204.0,4.97,184,inbound,397146.3024292869,3747210.451269473,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inbound4
1810,1810,1623249759.718838,1768009833,33.8601904,-112.111919,0.0,204.0,4.97,184,inbound,397146.3024292869,3747210.451269473,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inbound4
1811,1811,1623249759.921644,1768009833,33.8601904,-112.111919,0.0,204.0,4.97,184,inbound,397146.3024292869,3747210.451269473,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inbound4
1812,1812,1623249760.023347,1768009833,33.8601904,-112.111919,0.0,204.0,4.97,184,inbound,397146.3024292869,3747210.451269473,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inbound4
1813,1813,1623249760.126138,1768009833,33.8601905,-112.111919,0.0,204.0,4.97,184,inbound,397146.30254919786,3747210.46235782,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inbound4
1814,1814,1623249760.224992,1768009833,33.8601904,-112.111919,0.0,204.0,4.97,184,inbound,397146.3024292869,3747210.451269473,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inbound4
1815,1815,1623249760.319938,1768009833,33.8601904,-112.111919,0.0,204.0,4.97,184,inbound,397146.3024292869,3747210.451269473,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inbound4
1816,1816,1623249760.41674,1768009833,33.8601904,-112.111919,0.0,204.0,4.97,184,inbound,397146.3024292869,3747210.451269473,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inbound4
1817,1817,1623249760.525324,1768009833,33.8601905,-112.111919,0.0,204.0,4.97,184,inbound,397146.30254919786,3747210.46235782,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inbound4
1818,1818,1623249760.626185,1768009833,33.8601905,-112.111919,0.0,204.0,4.97,184,inbound,397146.30254919786,3747210.46235782,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inbound4
1819,1819,1623249760.730216,1768009833,33.8601905,-112.111919,0.0,204.0,4.97,184,inbound,397146.30254919786,3747210.46235782,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inbound4
1820,1820,1623249760.827884,1768009833,33.8601905,-112.111919,0.0,204.0,4.97,184,inbound,397146.30254919786,3747210.46235782,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inbound4
1821,1821,1623249760.930319,1768009833,33.8601905,-112.111919,0.0,204.0,4.97,184,inbound,397146.30254919786,3747210.46235782,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inbound4
1822,1822,1623249761.027676,1768009833,33.8601904,-112.111919,0.0,204.0,4.97,184,inbound,397146.3024292869,3747210.451269473,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inbound4
1823,1823,1623249761.125058,1768009833,33.8601905,-112.111919,0.0,204.0,4.97,184,inbound,397146.30254919786,3747210.46235782,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inbound4
1824,1824,1623249761.225701,1768009833,33.8601905,-112.1119191,0.0,204.0,4.97,184,inbound,397146.2932986472,3747210.4624578566,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inbound4
1825,1825,1623249761.32322,1768009833,33.8601906,-112.1119191,0.0,204.0,4.97,184,inbound,397146.2934185581,3747210.4735462056,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inbound4
1826,1826,1623249761.42542,1768009833,33.8601906,-112.1119191,0.0,204.0,4.97,184,inbound,397146.2934185581,3747210.4735462056,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inbound4
1827,1827,1623249761.522509,1768009833,33.8601906,-112.1119191,0.0,204.0,4.97,184,inbound,397146.2934185581,3747210.4735462056,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inbound4
1828,1828,1623249761.626452,1768009833,33.8601906,-112.1119191,0.0,204.0,4.97,184,inbound,397146.2934185581,3747210.4735462056,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inbound4
1829,1829,1623249761.730308,1768009833,33.8601907,-112.1119192,0.0,204.0,4.97,184,inbound,397146.2842879183,3747210.484734588,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inbound4
1830,1830,1623249761.827078,1768009833,33.8601907,-112.1119192,0.0,204.0,4.97,184,inbound,397146.2842879183,3747210.484734588,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inbound4
1831,1831,1623249761.926737,1768009833,33.8601907,-112.1119191,0.0,204.0,4.97,184,inbound,397146.293538469,3747210.484634552,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inbound4
1832,1832,1623249762.029707,1768009833,33.8601907,-112.1119191,0.0,204.0,4.97,184,inbound,397146.293538469,3747210.484634552,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inbound4
1833,1833,1623249762.125593,1768009833,33.8601907,-112.1119191,0.0,204.0,4.97,184,inbound,397146.293538469,3747210.484634552,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inbound4
1834,1834,1623249762.22585,1768009833,33.8601907,-112.1119192,0.0,204.0,4.97,184,inbound,397146.2842879183,3747210.484734588,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inbound4
1835,1835,1623249762.329297,1768009833,33.8601908,-112.1119192,0.0,204.0,4.97,184,inbound,397146.2844078293,3747210.495822937,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inbound4
1836,1836,1623249762.427095,1768009833,33.8601908,-112.1119192,0.0,204.0,4.97,184,inbound,397146.2844078293,3747210.495822937,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inbound4
